transaction_id,account_id,amount,transaction_type,transaction_date,currency
4779,1636,1938.16,credit,2024-06-23 09:56:47.740774,EUR
4780,1482,1150.82,credit,2024-06-23 10:49:21.656165,USD
4781,1908,448.29,credit,2024-06-23 11:41:55.571557,USD
4782,1110,1725.8,credit,2024-06-23 12:34:29.486948,USD
4783,1865,1488.03,debit,2024-06-23 13:27:03.402340,USD
4784,1138,834.47,credit,2024-06-23 14:19:37.317731,USD
4785,1995,952.4,credit,2024-06-23 15:12:11.233123,USD
4786,1434,828.39,debit,2024-06-23 16:04:45.148514,USD
4787,1508,1860.58,debit,2024-06-23 16:57:19.063906,GBP
4788,1272,693.63,debit,2024-06-23 17:49:52.979297,USD
4789,1098,1927.33,credit,2024-06-23 18:42:26.894689,USD
4790,1763,1821.44,credit,2024-06-23 19:35:00.810081,USD
4791,1849,1264.74,credit,2024-06-23 20:27:34.725472,USD
4792,1103,1163.85,credit,2024-06-23 21:20:08.640864,USD
4793,1213,746.48,credit,2024-06-23 22:12:42.556255,USD
4794,1760,46.49,debit,2024-06-23 23:05:16.471647,USD
4795,1663,263.97,credit,2024-06-23 23:57:50.387038,EUR
4796,1761,1510.92,credit,2024-06-24 00:50:24.302430,EUR
4797,1786,948.36,credit,2024-06-24 01:42:58.217821,EUR
4798,1164,,credit,2024-06-24 02:35:32.133213,USD
4799,1998,535.28,credit,2024-06-24 03:28:06.048604,USD
4800,1852,1896.2,credit,2024-06-24 04:20:39.963996,USD
4801,1519,740.59,credit,2024-06-24 05:13:13.879387,EUR
4802,1283,1816.29,credit,2024-06-24 06:05:47.794779,USD
4803,1516,616.23,credit,2024-06-24 06:58:21.710171,USD
4804,1656,,debit,2024-06-24 07:50:55.625562,USD
4805,1612,,credit,2024-06-24 08:43:29.540954,USD
4806,1163,1048.53,credit,2024-06-24 09:36:03.456345,USD
4807,1885,1277.51,debit,2024-06-24 10:28:37.371737,USD
4808,1658,476.27,credit,2024-06-24 11:21:11.287128,USD
4809,1063,1162.08,credit,2024-06-24 12:13:45.202520,USD
4810,1090,1297.86,debit,2024-06-24 13:06:19.117911,USD
4811,1116,1376.9,credit,2024-06-24 13:58:53.033303,EUR
4812,1865,1555.04,debit,2024-06-24 14:51:26.948694,USD
4813,1266,629.57,debit,2024-06-24 15:44:00.864086,USD
4814,1821,1139.88,credit,2024-06-24 16:36:34.779477,USD
4815,1684,1963.34,debit,2024-06-24 17:29:08.694869,USD
4816,1558,1797.31,credit,2024-06-24 18:21:42.610261,USD
4817,1139,1905.8,credit,2024-06-24 19:14:16.525652,USD
4818,1245,778.41,debit,2024-06-24 20:06:50.441044,USD
4819,1660,1575.99,debit,2024-06-24 20:59:24.356435,USD
4820,1757,1243.6,debit,2024-06-24 21:51:58.271827,EUR
4821,1394,174.64,credit,2024-06-24 22:44:32.187218,USD
4822,1486,1649.72,credit,2024-06-24 23:37:06.102610,EUR
4823,1475,1357.43,credit,2024-06-25 00:29:40.018001,USD
4824,1516,405.85,credit,2024-06-25 01:22:13.933393,USD
4825,1976,168.68,debit,2024-06-25 02:14:47.848784,USD
4826,1183,1675.67,credit,2024-06-25 03:07:21.764176,USD
4827,1019,167.01,credit,2024-06-25 03:59:55.679567,USD
4828,1936,191.79,credit,2024-06-25 04:52:29.594959,USD
4829,1557,,credit,2024-06-25 05:45:03.510351,USD
4830,1523,278.25,debit,2024-06-25 06:37:37.425742,USD
4831,1581,1828.2,credit,2024-06-25 07:30:11.341134,EUR
4832,1528,945.87,debit,2024-06-25 08:22:45.256525,GBP
4833,1882,1142.61,credit,2024-06-25 09:15:19.171917,USD
4834,1146,1856.93,credit,2024-06-25 10:07:53.087308,USD
4835,1665,1065.22,debit,2024-06-25 11:00:27.002700,GBP
4836,1303,713.65,credit,2024-06-25 11:53:00.918091,USD
4837,1619,1596.34,credit,2024-06-25 12:45:34.833483,USD
4838,1747,891.27,debit,2024-06-25 13:38:08.748874,USD
4839,1819,643.75,credit,2024-06-25 14:30:42.664266,USD
4840,1863,1449.23,credit,2024-06-25 15:23:16.579657,USD
4841,1581,1605.2,debit,2024-06-25 16:15:50.495049,USD
4842,1694,1585.52,debit,2024-06-25 17:08:24.410441,USD
4843,1761,1955.57,credit,2024-06-25 18:00:58.325832,USD
4844,1227,1575.47,debit,2024-06-25 18:53:32.241224,USD
4845,1101,1542.17,credit,2024-06-25 19:46:06.156615,EUR
4846,1586,1716.4,credit,2024-06-25 20:38:40.072007,GBP
4847,1416,10.37,credit,2024-06-25 21:31:13.987398,USD
4848,1957,731.24,debit,2024-06-25 22:23:47.902790,USD
4849,1215,1477.83,credit,2024-06-25 23:16:21.818181,USD
4850,1406,1203.44,credit,2024-06-26 00:08:55.733573,USD
4851,1398,363.37,credit,2024-06-26 01:01:29.648964,GBP
4852,1922,614.43,debit,2024-06-26 01:54:03.564356,EUR
4853,1714,680.22,credit,2024-06-26 02:46:37.479747,USD
4854,1703,1139.98,credit,2024-06-26 03:39:11.395139,EUR
4855,1760,1664.88,debit,2024-06-26 04:31:45.310531,USD
4856,1498,1865.66,debit,2024-06-26 05:24:19.225922,USD
4857,1753,1502.68,credit,2024-06-26 06:16:53.141314,EUR
4858,1464,1687.47,credit,2024-06-26 07:09:27.056705,USD
4859,1690,,debit,2024-06-26 08:02:00.972097,GBP
4860,1948,785.65,debit,2024-06-26 08:54:34.887488,USD
4861,1973,791.49,credit,2024-06-26 09:47:08.802880,EUR
4862,1730,1235.92,credit,2024-06-26 10:39:42.718271,USD
4863,1081,257.23,credit,2024-06-26 11:32:16.633663,EUR
4864,1603,1163.19,credit,2024-06-26 12:24:50.549054,USD
4865,1946,1333.61,debit,2024-06-26 13:17:24.464446,USD
4866,1686,883.43,credit,2024-06-26 14:09:58.379837,EUR
4867,1750,1906.8,debit,2024-06-26 15:02:32.295229,USD
4868,1771,1220.34,debit,2024-06-26 15:55:06.210621,USD
4869,1902,447.8,debit,2024-06-26 16:47:40.126012,USD
4870,1364,963.64,debit,2024-06-26 17:40:14.041404,GBP
4871,1162,1354.05,credit,2024-06-26 18:32:47.956795,EUR
4872,1047,654.02,credit,2024-06-26 19:25:21.872187,USD
4873,1510,168.49,debit,2024-06-26 20:17:55.787578,EUR
4874,1328,1171.04,debit,2024-06-26 21:10:29.702970,USD
4875,1839,1896.26,credit,2024-06-26 22:03:03.618361,GBP
4876,1115,975.29,debit,2024-06-26 22:55:37.533753,USD
4877,1940,1813.16,credit,2024-06-26 23:48:11.449144,USD
4878,1848,1671.7,credit,2024-06-27 00:40:45.364536,USD
4879,1336,303.35,credit,2024-06-27 01:33:19.279927,USD
4880,1880,1419.26,debit,2024-06-27 02:25:53.195319,USD
4881,1736,876.58,credit,2024-06-27 03:18:27.110711,EUR
4882,1863,507.99,credit,2024-06-27 04:11:01.026102,EUR
4883,1839,1377.01,debit,2024-06-27 05:03:34.941494,GBP
4884,1146,1487.89,debit,2024-06-27 05:56:08.856885,USD
4885,1574,367.99,debit,2024-06-27 06:48:42.772277,USD
4886,1805,1829.74,credit,2024-06-27 07:41:16.687668,USD
4887,1322,1504.78,credit,2024-06-27 08:33:50.603060,USD
4888,1442,1867.42,credit,2024-06-27 09:26:24.518451,USD
4889,1836,640.98,debit,2024-06-27 10:18:58.433843,USD
4890,1012,1879.28,debit,2024-06-27 11:11:32.349234,USD
4891,1942,743.35,debit,2024-06-27 12:04:06.264626,USD
4892,1493,,debit,2024-06-27 12:56:40.180018,EUR
4893,1700,1528.31,credit,2024-06-27 13:49:14.095409,USD
4894,1286,1409.98,debit,2024-06-27 14:41:48.010801,EUR
4895,1719,1199.84,credit,2024-06-27 15:34:21.926192,USD
4896,1113,984.89,credit,2024-06-27 16:26:55.841584,USD
4897,1479,74.01,credit,2024-06-27 17:19:29.756975,USD
4898,1021,1252.95,debit,2024-06-27 18:12:03.672367,USD
4899,1348,839.5,debit,2024-06-27 19:04:37.587758,USD
4900,1725,1124.82,credit,2024-06-27 19:57:11.503150,GBP
4901,1682,864.35,credit,2024-06-27 20:49:45.418541,USD
4902,1834,1932.45,credit,2024-06-27 21:42:19.333933,USD
4903,1565,1212.18,debit,2024-06-27 22:34:53.249324,USD
4904,1905,1500.98,debit,2024-06-27 23:27:27.164716,USD
4905,1809,1873.33,debit,2024-06-28 00:20:01.080108,USD
4906,1319,1187.28,debit,2024-06-28 01:12:34.995499,USD
4907,1125,34.0,credit,2024-06-28 02:05:08.910891,USD
4908,1276,78.24,credit,2024-06-28 02:57:42.826282,USD
4909,1975,1407.65,credit,2024-06-28 03:50:16.741674,USD
4910,1203,565.38,credit,2024-06-28 04:42:50.657065,EUR
4911,1193,1162.97,credit,2024-06-28 05:35:24.572457,USD
4912,1680,412.53,credit,2024-06-28 06:27:58.487848,USD
4913,1663,547.8,debit,2024-06-28 07:20:32.403240,USD
4914,1546,1014.24,credit,2024-06-28 08:13:06.318631,USD
4915,1695,1951.38,credit,2024-06-28 09:05:40.234023,USD
4916,1285,,credit,2024-06-28 09:58:14.149414,USD
4917,1056,1872.93,credit,2024-06-28 10:50:48.064806,USD
4918,1733,1919.17,debit,2024-06-28 11:43:21.980198,EUR
4919,1302,424.14,debit,2024-06-28 12:35:55.895589,USD
4920,1162,629.28,credit,2024-06-28 13:28:29.810981,USD
4921,1018,1542.28,debit,2024-06-28 14:21:03.726372,USD
4922,1369,1734.86,credit,2024-06-28 15:13:37.641764,EUR
4923,1263,1043.26,credit,2024-06-28 16:06:11.557155,USD
4924,1793,1986.52,credit,2024-06-28 16:58:45.472547,GBP
4925,1112,33.03,debit,2024-06-28 17:51:19.387938,EUR
4926,1487,606.19,credit,2024-06-28 18:43:53.303330,EUR
4927,1326,1250.09,credit,2024-06-28 19:36:27.218721,USD
4928,1541,943.89,debit,2024-06-28 20:29:01.134113,EUR
4929,1646,242.04,credit,2024-06-28 21:21:35.049504,USD
4930,1578,741.9,credit,2024-06-28 22:14:08.964896,EUR
4931,1064,60.64,debit,2024-06-28 23:06:42.880288,EUR
4932,1291,1289.06,credit,2024-06-28 23:59:16.795679,USD
4933,1024,1786.56,debit,2024-06-29 00:51:50.711071,USD
4934,1548,1770.9,debit,2024-06-29 01:44:24.626462,USD
4935,1000,1402.09,debit,2024-06-29 02:36:58.541854,USD
4936,1910,936.88,debit,2024-06-29 03:29:32.457245,USD
4937,1548,1028.94,debit,2024-06-29 04:22:06.372637,GBP
4938,1140,282.47,debit,2024-06-29 05:14:40.288028,USD
4939,1743,688.62,debit,2024-06-29 06:07:14.203420,USD
4940,1647,383.58,debit,2024-06-29 06:59:48.118811,USD
4941,1900,1644.19,debit,2024-06-29 07:52:22.034203,EUR
4942,1187,1830.36,debit,2024-06-29 08:44:55.949594,EUR
4943,1127,1078.48,credit,2024-06-29 09:37:29.864986,USD
4944,1200,1458.25,debit,2024-06-29 10:30:03.780378,USD
4945,1126,251.71,credit,2024-06-29 11:22:37.695769,USD
4946,1256,1220.98,credit,2024-06-29 12:15:11.611161,USD
4947,1675,1408.55,credit,2024-06-29 13:07:45.526552,USD
4948,1546,911.01,debit,2024-06-29 14:00:19.441944,EUR
4949,1193,494.11,credit,2024-06-29 14:52:53.357335,USD
4950,1702,1755.98,debit,2024-06-29 15:45:27.272727,USD
4951,1103,1488.39,credit,2024-06-29 16:38:01.188118,EUR
4952,1534,,credit,2024-06-29 17:30:35.103510,USD
4953,1264,1638.62,credit,2024-06-29 18:23:09.018901,USD
4954,1801,1980.85,debit,2024-06-29 19:15:42.934293,USD
4955,1941,392.42,debit,2024-06-29 20:08:16.849684,USD
4956,1973,182.63,credit,2024-06-29 21:00:50.765076,USD
4957,1383,680.64,credit,2024-06-29 21:53:24.680468,EUR
4958,1259,266.72,debit,2024-06-29 22:45:58.595859,GBP
4959,1413,1051.03,credit,2024-06-29 23:38:32.511251,USD
4960,1990,1269.73,credit,2024-06-30 00:31:06.426642,USD
4961,1357,1160.79,credit,2024-06-30 01:23:40.342034,USD
4962,1074,525.89,debit,2024-06-30 02:16:14.257425,USD
4963,1354,1818.56,credit,2024-06-30 03:08:48.172817,USD
4964,1583,52.13,credit,2024-06-30 04:01:22.088208,USD
4965,1770,702.55,debit,2024-06-30 04:53:56.003600,USD
4966,1909,1440.8,debit,2024-06-30 05:46:29.918991,EUR
4967,1187,1536.19,credit,2024-06-30 06:39:03.834383,GBP
4968,1972,838.08,credit,2024-06-30 07:31:37.749774,EUR
4969,1684,43.65,credit,2024-06-30 08:24:11.665166,USD
4970,1991,1239.91,credit,2024-06-30 09:16:45.580558,USD
4971,1289,135.56,credit,2024-06-30 10:09:19.495949,USD
4972,1044,224.63,credit,2024-06-30 11:01:53.411341,GBP
4973,1572,1304.0,credit,2024-06-30 11:54:27.326732,GBP
4974,1082,631.85,debit,2024-06-30 12:47:01.242124,GBP
4975,1122,702.58,debit,2024-06-30 13:39:35.157515,EUR
4976,1357,978.75,credit,2024-06-30 14:32:09.072907,USD
4977,1527,1957.37,debit,2024-06-30 15:24:42.988298,EUR
4978,1065,1931.23,credit,2024-06-30 16:17:16.903690,GBP
4979,1935,,debit,2024-06-30 17:09:50.819081,USD
4980,1656,538.34,credit,2024-06-30 18:02:24.734473,EUR
4981,1374,612.16,debit,2024-06-30 18:54:58.649864,GBP
4982,1161,544.87,debit,2024-06-30 19:47:32.565256,USD
4983,1745,1069.17,credit,2024-06-30 20:40:06.480648,USD
4984,1379,1217.65,debit,2024-06-30 21:32:40.396039,USD
4985,1655,,debit,2024-06-30 22:25:14.311431,USD
4986,1357,821.91,credit,2024-06-30 23:17:48.226822,USD
4987,1187,430.46,debit,2024-07-01 00:10:22.142214,USD
4988,1321,970.19,debit,2024-07-01 01:02:56.057605,USD
4989,1449,688.79,debit,2024-07-01 01:55:29.972997,USD
4990,1473,1087.77,debit,2024-07-01 02:48:03.888388,GBP
4991,1012,1353.63,credit,2024-07-01 03:40:37.803780,USD
4992,1183,1270.29,debit,2024-07-01 04:33:11.719171,EUR
4993,1110,930.36,debit,2024-07-01 05:25:45.634563,USD
4994,1926,1116.54,credit,2024-07-01 06:18:19.549954,USD
4995,1507,576.86,credit,2024-07-01 07:10:53.465346,USD
4996,1289,58.24,debit,2024-07-01 08:03:27.380738,EUR
4997,1294,1253.79,debit,2024-07-01 08:56:01.296129,USD
4998,1450,512.61,credit,2024-07-01 09:48:35.211521,USD
4999,1903,1341.22,credit,2024-07-01 10:41:09.126912,USD
5000,1214,1496.55,credit,2024-07-01 11:33:43.042304,USD
5001,1973,1832.7,debit,2024-07-01 12:26:16.957695,USD
5002,1631,1916.66,debit,2024-07-01 13:18:50.873087,USD
5003,1893,30.95,credit,2024-07-01 14:11:24.788478,USD
5004,1566,1980.84,credit,2024-07-01 15:03:58.703870,EUR
5005,1026,1369.21,debit,2024-07-01 15:56:32.619261,GBP
5006,1629,1290.61,credit,2024-07-01 16:49:06.534653,USD
5007,1732,40.27,debit,2024-07-01 17:41:40.450045,USD
5008,1230,1723.85,credit,2024-07-01 18:34:14.365436,EUR
5009,1564,299.53,credit,2024-07-01 19:26:48.280828,USD
5010,1806,1676.29,credit,2024-07-01 20:19:22.196219,USD
5011,1320,40.97,debit,2024-07-01 21:11:56.111611,USD
5012,1912,1295.47,debit,2024-07-01 22:04:30.027002,USD
5013,1232,875.26,debit,2024-07-01 22:57:03.942394,EUR
5014,1669,409.53,debit,2024-07-01 23:49:37.857785,GBP
5015,1436,224.05,credit,2024-07-02 00:42:11.773177,GBP
5016,1780,885.85,credit,2024-07-02 01:34:45.688568,EUR
5017,1532,255.38,credit,2024-07-02 02:27:19.603960,EUR
5018,1402,,debit,2024-07-02 03:19:53.519351,USD
5019,1052,1254.18,credit,2024-07-02 04:12:27.434743,EUR
5020,1786,1656.49,debit,2024-07-02 05:05:01.350135,USD
5021,1312,1360.51,debit,2024-07-02 05:57:35.265526,EUR
5022,1280,139.75,credit,2024-07-02 06:50:09.180918,USD
5023,1725,621.79,debit,2024-07-02 07:42:43.096309,USD
5024,1030,583.08,debit,2024-07-02 08:35:17.011701,USD
5025,1336,1830.91,debit,2024-07-02 09:27:50.927092,USD
5026,1182,1736.89,debit,2024-07-02 10:20:24.842484,USD
5027,1022,746.59,debit,2024-07-02 11:12:58.757875,USD
5028,1543,151.6,credit,2024-07-02 12:05:32.673267,EUR
5029,1445,1789.27,debit,2024-07-02 12:58:06.588658,EUR
5030,1073,1777.5,credit,2024-07-02 13:50:40.504050,EUR
5031,1009,1710.94,credit,2024-07-02 14:43:14.419441,EUR
5032,1483,1691.71,debit,2024-07-02 15:35:48.334833,EUR
5033,1455,965.71,debit,2024-07-02 16:28:22.250225,GBP
5034,1565,363.09,credit,2024-07-02 17:20:56.165616,USD
5035,1563,960.2,credit,2024-07-02 18:13:30.081008,USD
5036,1659,994.25,debit,2024-07-02 19:06:03.996399,EUR
5037,1159,984.96,debit,2024-07-02 19:58:37.911791,USD
5038,1881,,credit,2024-07-02 20:51:11.827182,USD
5039,1013,522.74,debit,2024-07-02 21:43:45.742574,EUR
5040,1177,738.82,credit,2024-07-02 22:36:19.657965,USD
5041,1411,874.03,debit,2024-07-02 23:28:53.573357,USD
5042,1877,270.93,debit,2024-07-03 00:21:27.488748,USD
5043,1052,916.17,debit,2024-07-03 01:14:01.404140,EUR
5044,1407,1622.83,debit,2024-07-03 02:06:35.319531,GBP
5045,1846,1657.84,credit,2024-07-03 02:59:09.234923,USD
5046,1021,829.01,debit,2024-07-03 03:51:43.150315,USD
5047,1029,1042.43,credit,2024-07-03 04:44:17.065706,USD
5048,1702,76.96,credit,2024-07-03 05:36:50.981098,USD
5049,1259,1352.12,credit,2024-07-03 06:29:24.896489,USD
5050,1204,815.17,credit,2024-07-03 07:21:58.811881,USD
5051,1058,896.5,credit,2024-07-03 08:14:32.727272,USD
5052,1470,1748.61,credit,2024-07-03 09:07:06.642664,USD
5053,1775,929.05,debit,2024-07-03 09:59:40.558055,USD
5054,1465,52.17,debit,2024-07-03 10:52:14.473447,USD
5055,1011,462.71,credit,2024-07-03 11:44:48.388838,USD
5056,1630,956.49,debit,2024-07-03 12:37:22.304230,USD
5057,1926,854.55,credit,2024-07-03 13:29:56.219621,USD
5058,1973,1722.14,credit,2024-07-03 14:22:30.135013,USD
5059,1289,1088.85,credit,2024-07-03 15:15:04.050405,USD
5060,1849,1382.38,credit,2024-07-03 16:07:37.965796,USD
5061,1759,943.95,credit,2024-07-03 17:00:11.881188,USD
5062,1353,884.91,debit,2024-07-03 17:52:45.796579,EUR
5063,1638,898.11,credit,2024-07-03 18:45:19.711971,USD
5064,1074,827.73,credit,2024-07-03 19:37:53.627362,USD
5065,1872,,credit,2024-07-03 20:30:27.542754,USD
5066,1715,508.38,debit,2024-07-03 21:23:01.458145,USD
5067,1560,1783.2,credit,2024-07-03 22:15:35.373537,USD
5068,1590,672.84,debit,2024-07-03 23:08:09.288928,USD
5069,1440,303.57,credit,2024-07-04 00:00:43.204320,USD
5070,1990,202.14,credit,2024-07-04 00:53:17.119711,USD
5071,1240,36.71,credit,2024-07-04 01:45:51.035103,EUR
5072,1860,851.48,debit,2024-07-04 02:38:24.950495,USD
5073,1153,383.35,debit,2024-07-04 03:30:58.865886,USD
5074,1785,53.08,credit,2024-07-04 04:23:32.781278,EUR
5075,1095,1044.84,credit,2024-07-04 05:16:06.696669,USD
5076,1725,1363.16,credit,2024-07-04 06:08:40.612061,EUR
5077,1293,180.64,credit,2024-07-04 07:01:14.527452,GBP
5078,1208,927.23,credit,2024-07-04 07:53:48.442844,EUR
5079,1342,1489.82,debit,2024-07-04 08:46:22.358235,USD
5080,1087,1971.76,debit,2024-07-04 09:38:56.273627,USD
5081,1817,1337.71,credit,2024-07-04 10:31:30.189018,EUR
5082,1775,497.23,debit,2024-07-04 11:24:04.104410,USD
5083,1936,1435.94,debit,2024-07-04 12:16:38.019801,EUR
5084,1389,1199.88,credit,2024-07-04 13:09:11.935193,USD
5085,1324,431.48,credit,2024-07-04 14:01:45.850585,EUR
5086,1939,1703.71,debit,2024-07-04 14:54:19.765976,USD
5087,1888,860.53,debit,2024-07-04 15:46:53.681368,USD
5088,1831,1924.34,credit,2024-07-04 16:39:27.596759,USD
5089,1156,1448.57,debit,2024-07-04 17:32:01.512151,USD
5090,1667,1292.68,credit,2024-07-04 18:24:35.427542,USD
5091,1650,1459.42,debit,2024-07-04 19:17:09.342934,USD
5092,1632,961.41,credit,2024-07-04 20:09:43.258325,USD
5093,1576,1015.4,debit,2024-07-04 21:02:17.173717,USD
5094,1618,1703.9,credit,2024-07-04 21:54:51.089108,USD
5095,1658,1365.05,credit,2024-07-04 22:47:25.004500,USD
5096,1136,1795.51,credit,2024-07-04 23:39:58.919891,USD
5097,1922,1782.75,credit,2024-07-05 00:32:32.835283,USD
5098,1673,1953.22,debit,2024-07-05 01:25:06.750675,USD
5099,1427,1403.43,credit,2024-07-05 02:17:40.666066,USD
5100,1451,1009.58,credit,2024-07-05 03:10:14.581458,EUR
5101,1611,340.96,credit,2024-07-05 04:02:48.496849,USD
5102,1849,1413.71,debit,2024-07-05 04:55:22.412241,USD
5103,1910,590.24,credit,2024-07-05 05:47:56.327632,USD
5104,1818,573.07,credit,2024-07-05 06:40:30.243024,USD
5105,1140,484.19,debit,2024-07-05 07:33:04.158415,USD
5106,1082,1751.49,credit,2024-07-05 08:25:38.073807,USD
5107,1176,1737.25,debit,2024-07-05 09:18:11.989198,USD
5108,1197,1265.63,credit,2024-07-05 10:10:45.904590,USD
5109,1623,951.23,debit,2024-07-05 11:03:19.819981,USD
5110,1567,1347.51,credit,2024-07-05 11:55:53.735373,USD
5111,1971,1218.39,debit,2024-07-05 12:48:27.650765,USD
5112,1690,837.31,credit,2024-07-05 13:41:01.566156,GBP
5113,1420,765.47,credit,2024-07-05 14:33:35.481548,EUR
5114,1400,771.76,credit,2024-07-05 15:26:09.396939,USD
5115,1697,1182.38,debit,2024-07-05 16:18:43.312331,USD
5116,1470,1298.86,debit,2024-07-05 17:11:17.227722,USD
5117,1217,908.97,credit,2024-07-05 18:03:51.143114,USD
5118,1924,1937.7,credit,2024-07-05 18:56:25.058505,USD
5119,1928,176.85,debit,2024-07-05 19:48:58.973897,USD
5120,1827,700.62,debit,2024-07-05 20:41:32.889288,USD
5121,1986,,debit,2024-07-05 21:34:06.804680,USD
5122,1728,43.67,debit,2024-07-05 22:26:40.720072,USD
5123,1631,736.26,credit,2024-07-05 23:19:14.635463,USD
5124,1950,554.68,credit,2024-07-06 00:11:48.550855,USD
5125,1905,1017.01,credit,2024-07-06 01:04:22.466246,USD
5126,1174,679.46,debit,2024-07-06 01:56:56.381638,USD
5127,1022,1455.1,credit,2024-07-06 02:49:30.297029,GBP
5128,1724,1024.77,credit,2024-07-06 03:42:04.212421,GBP
5129,1916,268.23,credit,2024-07-06 04:34:38.127812,USD
5130,1234,1502.62,credit,2024-07-06 05:27:12.043204,EUR
5131,1012,207.47,credit,2024-07-06 06:19:45.958595,USD
5132,1100,1679.71,credit,2024-07-06 07:12:19.873987,USD
5133,1928,1863.53,debit,2024-07-06 08:04:53.789378,USD
5134,1535,651.67,credit,2024-07-06 08:57:27.704770,USD
5135,1875,1853.02,credit,2024-07-06 09:50:01.620162,USD
5136,1522,1588.09,debit,2024-07-06 10:42:35.535553,USD
5137,1784,1845.65,debit,2024-07-06 11:35:09.450945,USD
5138,1451,1335.88,debit,2024-07-06 12:27:43.366336,USD
5139,1430,478.93,credit,2024-07-06 13:20:17.281728,GBP
5140,1792,1790.1,debit,2024-07-06 14:12:51.197119,USD
5141,1605,376.69,credit,2024-07-06 15:05:25.112511,GBP
5142,1712,433.99,credit,2024-07-06 15:57:59.027902,USD
5143,1532,549.42,debit,2024-07-06 16:50:32.943294,GBP
5144,1851,615.45,debit,2024-07-06 17:43:06.858685,EUR
5145,1978,1033.81,credit,2024-07-06 18:35:40.774077,USD
5146,1722,1429.78,debit,2024-07-06 19:28:14.689468,USD
5147,1651,1853.15,debit,2024-07-06 20:20:48.604860,USD
5148,1292,185.99,debit,2024-07-06 21:13:22.520252,GBP
5149,1809,1909.2,credit,2024-07-06 22:05:56.435643,USD
5150,1912,1843.43,credit,2024-07-06 22:58:30.351035,USD
5151,1100,117.46,credit,2024-07-06 23:51:04.266426,USD
5152,1501,727.04,credit,2024-07-07 00:43:38.181818,GBP
5153,1303,1628.16,credit,2024-07-07 01:36:12.097209,USD
5154,1870,1227.04,debit,2024-07-07 02:28:46.012601,USD
5155,1539,1560.4,debit,2024-07-07 03:21:19.927992,USD
5156,1552,1440.88,credit,2024-07-07 04:13:53.843384,USD
5157,1354,998.57,credit,2024-07-07 05:06:27.758775,USD
5158,1302,92.02,credit,2024-07-07 05:59:01.674167,USD
5159,1495,1172.69,debit,2024-07-07 06:51:35.589558,USD
5160,1657,106.65,credit,2024-07-07 07:44:09.504950,USD
5161,1767,1211.42,debit,2024-07-07 08:36:43.420342,USD
5162,1973,1602.82,debit,2024-07-07 09:29:17.335733,USD
5163,1226,1174.13,credit,2024-07-07 10:21:51.251125,USD
5164,1235,1994.07,credit,2024-07-07 11:14:25.166516,EUR
5165,1872,917.17,credit,2024-07-07 12:06:59.081908,USD
5166,1891,1500.17,debit,2024-07-07 12:59:32.997299,USD
5167,1454,1337.75,debit,2024-07-07 13:52:06.912691,USD
5168,1012,1982.95,debit,2024-07-07 14:44:40.828082,USD
5169,1209,1429.31,debit,2024-07-07 15:37:14.743474,USD
5170,1740,336.42,credit,2024-07-07 16:29:48.658865,USD
5171,1396,1911.48,credit,2024-07-07 17:22:22.574257,USD
5172,1099,1338.88,debit,2024-07-07 18:14:56.489648,EUR
5173,1030,128.08,debit,2024-07-07 19:07:30.405040,USD
5174,1897,1318.56,debit,2024-07-07 20:00:04.320432,USD
5175,1527,1767.41,debit,2024-07-07 20:52:38.235823,EUR
5176,1648,1158.31,credit,2024-07-07 21:45:12.151215,USD
5177,1328,714.5,credit,2024-07-07 22:37:46.066606,USD
5178,1165,1643.61,debit,2024-07-07 23:30:19.981998,GBP
5179,1458,1567.2,debit,2024-07-08 00:22:53.897389,USD
5180,1821,1092.92,credit,2024-07-08 01:15:27.812781,USD
5181,1951,317.18,credit,2024-07-08 02:08:01.728172,USD
5182,1981,509.46,credit,2024-07-08 03:00:35.643564,USD
5183,1992,1479.58,credit,2024-07-08 03:53:09.558955,USD
5184,1099,1614.1,credit,2024-07-08 04:45:43.474347,EUR
5185,1620,565.74,debit,2024-07-08 05:38:17.389738,USD
5186,1854,742.29,debit,2024-07-08 06:30:51.305130,USD
5187,1172,164.49,debit,2024-07-08 07:23:25.220522,USD
5188,1748,1429.79,debit,2024-07-08 08:15:59.135913,GBP
5189,1161,17.12,credit,2024-07-08 09:08:33.051305,USD
5190,1904,102.62,debit,2024-07-08 10:01:06.966696,USD
5191,1727,18.64,credit,2024-07-08 10:53:40.882088,USD
5192,1775,1294.19,debit,2024-07-08 11:46:14.797479,USD
5193,1262,840.6,debit,2024-07-08 12:38:48.712871,USD
5194,1803,602.12,credit,2024-07-08 13:31:22.628262,GBP
5195,1273,1826.28,credit,2024-07-08 14:23:56.543654,USD
5196,1002,393.68,credit,2024-07-08 15:16:30.459045,USD
5197,1027,784.84,credit,2024-07-08 16:09:04.374437,USD
5198,1325,1881.22,credit,2024-07-08 17:01:38.289828,USD
5199,1939,859.94,debit,2024-07-08 17:54:12.205220,USD
5200,1148,,debit,2024-07-08 18:46:46.120612,EUR
5201,1539,169.87,credit,2024-07-08 19:39:20.036003,GBP
5202,1487,1582.43,credit,2024-07-08 20:31:53.951395,USD
5203,1821,851.29,debit,2024-07-08 21:24:27.866786,GBP
5204,1437,1603.03,credit,2024-07-08 22:17:01.782178,USD
5205,1064,515.06,credit,2024-07-08 23:09:35.697569,USD
